第一轮候选ID,第一轮层级,建议梯度,入选理由,风险提示,下一步核验动作,是否可作为定稿依据,院校代码,院校名称OCR,院校专业组代码OCR规范化,专业组号OCR,城市候选,公办民办机器线索,家庭底线属性动作,机器家庭匹配初判,调剂初判,偏好专业数,数字媒体技术专业数,计算机类相关专业数,师范类相关专业数,医学护理排除专业数,高收费或超预算专业数,特殊限制待核专业数,专业明细行数,机器筛选价值层级,保真核验层级,历史线索分层,同代码命中年份最大值,历史最高等位分差,历史最低等位分差,来源页码,版面列,组内完整专业清单索引,机器核验下一步,人工核验下一步,专业组出现ID,稳定基座专业组筛选ID
R1GROUP-a6d9e9f46c03995d,C3-优先城市高冲暂缓,高冲暂缓,命中偏好专业：计算机相关3个；命中优先城市：北京；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,组内有特殊限制待核；调剂前需核特殊限制；录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,A213,中国地质大学（北京）,A21307,07,北京,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,3,0,3,0,0,0,4,7,V1-偏好专业优先线索,R1-P0整组先核,H5-历史最高线高于等位分30分以上,3,142,96,59,left,1.21 地理信息科学（一年级在北京校区年级起在雄安校区；不招色盲、单色识别不全）[M-fee5a85a2f382589]；2.22 软件工程（一年级在北京校区，二年级起在雄安校区）[M-124db7799855bb1f]；3.23 数据科学与大数据技术（一年级在北京校区，三年级起在雄安校区：不招单色识别不全）[M-47be94d58325e87a]；4.24 人工智能（一年级在北京校区，二年级起在雄安校区）[M-1be0b4c1c2121b85]；5.25 环境工程（一年级在北京校区，二年级起在雄安校区；不招色盲、色弱、单色识别不全）[M-0d3d0beb1832f876]；6.26 海洋科学（一年级在北京校区，二年级GAAZ◎K阮校代号起在雄安校区；不招色盲、色弱、单色[M-ff3216ecf4b9a5d2]；7.27 数学与应用数学（一年级在北京校区，[M-0eacae0470326892],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-3607d82e6ad879e6,STABLEGROUP-7d3f0995b83142c6
R1GROUP-e720c73eb8fd62ce,C3-优先城市高冲暂缓,高冲暂缓,命中优先城市：北京；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,结构或组内边界需先核；录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,A008,北京科技大学,A00805,05,北京,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,暂不判断-组内结构异常需先核页,0,0,0,0,0,0,0,2,V3-历史线索普通留存,R1-P0整组先核,H5-历史最高线高于等位分30分以上,3,144,102,13,left,1.01 材科智能技木（高稍尖班；特床班型特培养政策详见学校本科招生网：办学地点：北京校区）[M-e51470a99b5ede48]；2.08 理科试验班（纳米科学与工程试验班纳米材料与技术：特殊班型，特珠培养政策详见学校本科招生网：办学地点：北京校区）[M-759a7c6353c91d1c],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-d27899118686794e,STABLEGROUP-cb2619af4eb0d88b
R1GROUP-8d92351488d69129,C3-优先城市高冲暂缓,高冲暂缓,命中优先城市：北京；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,A054,华北电力大学（北京）,A05402,02,北京,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,0,0,0,5,V3-历史线索普通留存,R1-P0整组先核,H5-历史最高线高于等位分30分以上,2,144,95,19,right,1.06 会计学（办学地点：北京校部）[M-acda743a3eee6b08]；2.07 工程管理（电力建设方向；办学地点：[M-4d5688f2b86e0eae]；3.08 供应链管理（办学地点：北京校部）[M-263ef3a602b44aec]；4.09 工商管理（电力市场及技术经济方向；办学地点：北京校部）[M-078839d1524c4767]；5.10 金融学（办学地点：北京校部）[M-5c2ab4a92a1da9f9],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-cedade665150d291,STABLEGROUP-db20f07981e3d359
R1GROUP-468253b7bd901036,C3-优先城市高冲暂缓,高冲暂缓,命中优先城市：北京；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,组内有特殊限制待核；调剂前需核特殊限制；录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,A006,北京航空航天大学,A00606,06,北京,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,0,0,0,0,0,0,2,2,V3-历史线索普通留存,R1-P0整组先核,H5-历史最高线高于等位分30分以上,3,164,146,12,left,1.16 天科试验班类（民族班：航空航天类貪具身智能、智能制造工程、空天智飞行器动力工程、能能电推进技术、源与动力工程等专业；具体包含专业详见学校本科招生信息网报考指南专栏：办学地点：沙河校区）[M-58a646bf015dbf8a]；2.17 理科试验班类（民族班：含信思与计算科学、数学与应用数学、应用物理学等专业：具体包含专业详见学校本和招生信息网报考指南专栏；办学地点：沙河校区）A007 北京理工大学（公办）（北京）[M-92e7a60bd402e82c],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-60b0525518e8e6f2,STABLEGROUP-e6aa79c9a6620fe9
R1GROUP-2208f83c07828eed,C3-优先城市高冲暂缓,高冲暂缓,命中偏好专业：计算机相关3个、师范相关1个；命中优先城市：北京；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,结构或组内边界需先核；录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,A027,北京师范大学,A02706,06,北京,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,3,0,3,1,0,0,0,13,V1-偏好专业优先线索,R1-P0整组先核,H5-历史最高线高于等位分30分以上,2,164,129,17,left,1.16 物理学类（物理学、天文学：办学地点：北京校区）[M-06633521859a87a7]；2.17 化学（办学地点：北京校区）[M-fb7c99355576f974]；3.18 地理科学类（自然地理与资源环境、人文地理与城乡规划、地理信息科学、资源环境科学：办学地点：北京校区）[M-747fe68d538dfa70]；4.19 统计学（办学地点：北京校区）[M-59cd0ec41c2426b7]；5.20 环境科学与工程类（环境科学、环境生态工程；办学地点：北京校区）[M-56d69100ed27404d]；6.21 生物科学类（生物科学、生物技术（賀慧育种）、生态学；办学地点：北京校[M-0919deb99c7a4436]；7.22 计算机科学与技术（办学地点：北京校区）[M-5be97ae82b4a9815]；8.23 人工智能（办学地点：北京校区）[M-46947fba0df651b5]；9.24 理科试验班（励耘实验班：数学与应用数学、物理学、化学、生物科学；办学地点：北京校区）[M-f99fa078f7b1a3f6]；10.25 碳中和科学与工程（办学地点：北京校•KGAAz[M-091ddcc9e83ae346]；11.26 心理学（北师大心理学、北航AI 联食学位培养项目；北京师范大学-北京航空航天大学“心理学+人工智能“联合学士学位培养项目；办学地点：北京校区）[M-005401b5fea93075]；12.27 环境工程（统计学、环工双学士学位项：“统计学+环境工程“双学士学位复合型人才培养项目；办学地点：北京校[M-7b51dd75a9e8b9a5]；13.28 数学与应用数学（卓师计划实验班；办学地点：北京校区）A030 北京外国语大学（公办）（北京）[M-3d5fc1da56aa3a03],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-f5e59c38e1a046d4,STABLEGROUP-130f162a73d8e2a8
R1GROUP-3e172a674eb2b576,C2-偏好/城市但历史待补,历史待补,命中优先城市：成都；历史线索：H0-无同代码历史线索；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,缺同代码历史线索,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,K153,成都信息工程大学,K15305,05,成都,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,0,0,0,1,V4-普通留存待了解,R2-P1页列集中核,H0-无同代码历史线索,0,,,209,right,1.12 环壞工程（卓越班；办学地点：航空港校区）[M-c24b5f54d855b402],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-36445ac5228aa637,STABLEGROUP-a321f13a4b7ed61a
R1GROUP-f8815f92c7cdc556,C2-偏好/城市但历史待补；已进精选80,历史待补,命中偏好专业：数字媒体技术1个、计算机相关6个；命中优先城市：成都；历史线索：H0-无同代码历史线索；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,缺同代码历史线索,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,K153,成都信息工程大学,K15306,06,成都,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,7,1,6,0,0,0,0,22,V1-偏好专业优先线索,R1-P0整组先核,H0-无同代码历史线索,0,,,209,right,1.13 大气科学（办学地点：航空港校区）[M-eb78e1c31fae9e22]；2.14 应用气象学（办学地点：航空港校区）[M-4d07d36dc438349c]；3.15 电子信息工程（办学地点：航空港校[M-8281eec06d651680]；4.16 通信工程（办学地点：航空港校区）[M-38fceae625805a27]；5.17 集成电路设计与集成系统（办学地点：航空港校区）[M-9bc8176e8a744551]；6.18 测绘工程（办学地点：航空港校区）[M-64c9412f5ae649f9]；7.19 逻感科学与技术（办学地点：航空港校[M-912162e2ec586cf5]；8.20 光电信息科学与工程（办学地点：航空港校区）[M-c7159e014f39d9d4]；9.21 包象技术与工程（办学地点：航空港校[M-946c01fc445f6eb2]；10.22 电气工程及其自动化（办学地点：航空港校区）[M-117fada549583ed3]；11.23 自动化（办学地点：航空港校区）[M-1e39bff3f35b543d]；12.24 机器人工程（办学地点：航空港校区）[M-0aea883663b5fb39]；13.25 计算机科学与技术（办学地点：航空港校区）[M-11e163bdfc3a6f22]；14.26 数字媒体技术（办学地点：航空港校[M-86d92f5ab218e665]；15.27 智能科学与技术（办学地点：航空港校[M-58247d316dbd31bb]；16.28 软件工程（办学地点：航空港校区）[M-fb563329ce0a0265]；17.29 信息安全（办学地点：航空港校区）[M-e2879b097d059aee]；18.30 婆产与应用数学（办学地点：航空港校[M-026664ca0517a54d]；19.31 信息与计算科学（办学地点：航空港校区）[M-8aed30091b7482da]；20.32 密码科学与技术（办学地点：航空港校区）[M-1658de39926b83b3]；21.33 人工智能（办学地点：航空港校区）[M-f928884575f48530]；22.34 统计学（办学地点：龙泉校区）[M-9fca06fa12968fc6],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-e377a7e078e92213,STABLEGROUP-88d68f8cc025e81d
R1GROUP-feeeed352ce62e69,C3-优先城市高冲暂缓,高冲暂缓,命中偏好专业：数字媒体技术1个；命中优先城市：成都；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,K179,成都师范学院,K17905,05,成都,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,1,1,0,0,0,0,0,1,V1-偏好专业优先线索,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,3,40,26,212,right,1.05 数字媒体技术院校专业组及专业代号[M-b5b35c3f6ffedf7c],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-24ad0a9ce0e108f8,STABLEGROUP-60010e49cb4e68f2
R1GROUP-a4e8e3b6b400aa6b,C3-优先城市高冲暂缓,高冲暂缓,命中优先城市：成都；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,K179,成都师范学院,K17903,03,成都,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,0,0,0,1,V3-历史线索普通留存,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,3,41,22,212,right,1.03 食品质量与安全[M-8a2fd1710a8edab0],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-f2b3452ad8a7f8d7,STABLEGROUP-080a35c7784b9919
R1GROUP-5c41c5aef09e0ee3,C3-优先城市高冲暂缓,高冲暂缓,命中优先城市：成都；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,K179,成都师范学院,K17904,04,成都,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,0,0,0,1,V3-历史线索普通留存,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,3,47,27,212,right,1.04 电子科学与技术[M-0e528112444ada55],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-6e6df87f20ef395d,STABLEGROUP-bf15acdfdf22fa8c
