第一轮候选ID,第一轮层级,建议梯度,入选理由,风险提示,下一步核验动作,是否可作为定稿依据,院校代码,院校名称OCR,院校专业组代码OCR规范化,专业组号OCR,城市候选,公办民办机器线索,家庭底线属性动作,机器家庭匹配初判,调剂初判,偏好专业数,数字媒体技术专业数,计算机类相关专业数,师范类相关专业数,医学护理排除专业数,高收费或超预算专业数,特殊限制待核专业数,专业明细行数,机器筛选价值层级,保真核验层级,历史线索分层,同代码命中年份最大值,历史最高等位分差,历史最低等位分差,来源页码,版面列,组内完整专业清单索引,机器核验下一步,人工核验下一步,专业组出现ID,稳定基座专业组筛选ID
R1GROUP-0857adb6a62406c4,C1-偏好/城市且历史H1-H4,稳冲观察,命中偏好专业：师范相关1个；历史线索：H3-历史最高线高于等位分15分内；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,组内有特殊限制待核；调剂前需核特殊限制,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,H907,广西科技师范学院,H90704,04,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,1,0,0,1,0,0,1,1,V1-偏好专业优先线索,R1-P0整组先核,H3-历史最高线高于等位分15分内,1,3,3,198,left,1.14 化学《师范类：不招色盲、色弱考生；办学地点：来宾校区）H909广西財经学院（公办）（广西）[M-20f43a2205c3eae7],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-014efdb2e22ee4ab,STABLEGROUP-2b352193b2b6fedd
R1GROUP-69d68e79512c1bbc,C1-偏好/城市且历史H1-H4,冲刺观察,命中偏好专业：计算机相关1个；历史线索：H4-历史最高线高于等位分16-30分；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,F687,佳木斯大学,F68704,04,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,1,0,1,0,0,0,0,4,V1-偏好专业优先线索,R2-P1页列集中核,H4-历史最高线高于等位分16-30分,3,23,14,125,left,1.04 电气工程及其自动化[M-13dbbdaee654c785]；2.05 电子信息工程[M-8a5764e738716ef9]；3.06 计算机科学与技术[M-f90f8c166b7e9229]；4.07 自动化[M-3296e0f6da2a58d2],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-fce34d3b2f811bad,STABLEGROUP-f028cbf7812d515b
R1GROUP-512fefb493b104a1,C1-偏好/城市且历史H1-H4,冲刺观察,命中偏好专业：师范相关1个；历史线索：H4-历史最高线高于等位分16-30分；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,H780,肇庆学院,H78002,02,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,1,0,0,1,0,0,0,1,V1-偏好专业优先线索,R3-P2官网后人工确认,H4-历史最高线高于等位分16-30分,2,23,21,188,left,1.02 数学与应用数学（师范类）[M-3ac6cb3640ae145a],先自动核高校官网/章程来源，再人工确认费用、校区、调剂范围。,官网只作辅证，不能替代湖北省招办计划。,G-eb5274b10dfb0f61,STABLEGROUP-a77c8940e8006c9a
R1GROUP-a845eb5c4ff8a8ee,C1-偏好/城市且历史H1-H4,稳冲观察,命中偏好专业：师范相关1个；历史线索：H3-历史最高线高于等位分15分内；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,组内有特殊限制待核；调剂前需核特殊限制,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,F302,晋中学院,F30202,02,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,1,0,0,1,0,0,1,2,V1-偏好专业优先线索,R2-P1页列集中核,H3-历史最高线高于等位分15分内,3,4,-17,108,right,1.05 网络与新媒体[M-512566d47757ded9]；2.06 英语（师范类；外语语种：不限）[M-daa36cf1a7026b97],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-3926f742d73f842c,STABLEGROUP-ced088e7dfbc08ac
R1GROUP-b7759fee07cf7ac5,C1-偏好/城市且历史H1-H4,冲刺观察,命中偏好专业：师范相关1个；历史线索：H4-历史最高线高于等位分16-30分；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,F591,长春师范大学,F59104,04,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,1,0,0,1,0,0,0,1,V1-偏好专业优先线索,R1-P0整组先核,H4-历史最高线高于等位分16-30分,2,24,9,121,right,1.12 地理科学（师范类；办学地点：乐群校[M-6f5cf22de872096e],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-09ef37db5bf73c0e,STABLEGROUP-95d3704bd2488bb7
R1GROUP-22fd336170db655b,C1-偏好/城市且历史H1-H4,稳冲观察,命中偏好专业：计算机相关1个；历史线索：H3-历史最高线高于等位分15分内；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,组内有特殊限制待核；调剂前需核特殊限制,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,K489,陕西学前师范学院,K48905,05,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,1,0,1,0,0,0,1,2,V1-偏好专业优先线索,R1-P0整组先核,H3-历史最高线高于等位分15分内,2,5,-10,226,right,1.11 电子与计算机工程（不招收色盲、色弱考生；办学地点：长安校区）[M-df2e7f31b6f0ab8c]；2.12 数据计算及应用（办学地点：长安校K519 西安培华学院（民办）（陕西）[M-5b2f7737194b68ff],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-55fdbd492879e663,STABLEGROUP-d6bf64cf27f656e3
R1GROUP-31da5000d2e0808d,C1-偏好/城市且历史H1-H4,冲刺观察,命中偏好专业：计算机相关1个；历史线索：H4-历史最高线高于等位分16-30分；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,H681,湖南工学院,H68101,01,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,1,0,1,0,0,0,0,4,V1-偏好专业优先线索,R2-P1页列集中核,H4-历史最高线高于等位分16-30分,3,27,19,183,left,1.01 工业工程[M-a317ad79fa85121e]；2.02 金融工程[M-5f4c55ac450b7433]；3.03 大数据管理与应用[M-3a74ea7a929ac554]；4.04 工程造价[M-d1e1f0b9460c5460],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-74028c03c3b32cd5,STABLEGROUP-94c19f9a50119232
R1GROUP-e96492a416cc20f0,C1-偏好/城市且历史H1-H4,冲刺观察,命中偏好专业：计算机相关1个；历史线索：H4-历史最高线高于等位分16-30分；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,H911,桂林航天工业学院,H91103,03,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,1,0,1,0,0,0,0,9,V1-偏好专业优先线索,R2-P1页列集中核,H4-历史最高线高于等位分16-30分,3,27,20,198,right,1.05 机械设计制造及其自动化[M-72e1eda5242595c2]；2.06 机械电子工程[M-2296dc5d0bfcee00]；3.07 材料成型及控制工程[M-150cd762ced7bda2]；4.08 智能制造工程[M-dfecb113eac3700f]；5.09 电子信息工程[M-30cbb6effef87175]；6.10 测控技术与仪器[M-c804029642862310]；7.11 新能源汽车工程[M-b53d984f12db6d47]；8.12 建筑环境与能源应用工程[M-bff28c7465b4905b]；9.13 物联网工程[M-0f7da9cb3329f806],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-cd82ec5e0da1f9a0,STABLEGROUP-dfe8aaff3e8bcadc
R1GROUP-3e1ad737c81872f5,C1-偏好/城市且历史H1-H4,稳冲观察,命中偏好专业：师范相关1个；历史线索：H3-历史最高线高于等位分15分内；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,组内有特殊限制待核；调剂前需核特殊限制,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,C129,湖北民族大学,C12904,04,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,1,0,0,1,0,0,3,15,V1-偏好专业优先线索,R2-P1页列集中核,H3-历史最高线高于等位分15分内,3,8,-6,75,right,1.25 汉语言文学[M-f510b2408212357e]；2.26 小学教育[M-9001b9aa35f20ebb]；3.27 新闻学[M-2d60fed84f712967]；4.28 社会学[M-4791ad011d0c55b9]；5.29 广播电视学[M-d5cd1fff3c3e192f]；6.30 英语（外语语种：英语）[M-e5ceebefdb1f84b8]；7.31 会计学（智能会计、智能财务、大敬据审计方向）[M-3001753ad81d1225]；8.32 商务英语（外语语种：英语）[M-f027b2dd7e74ecba]；9.33 旅游管理（旅游规划和旅游企业运营管理方向）[M-985c41d5040bb110]；10.34 日语（外语语种：不限）[M-a598e871c6fd6f1f]；11.35 国际经济与贸易（数智贸易方向）[M-df6756b64601623b]；12.36 金融科技[M-a871d92e88a5f2aa]；13.37 城乡规划[M-a67b195c14cea63b]；14.38 法学[M-c02c1245632c1a2e]；15.39 会计学（ACCA 国际注册会计师方向专业课程以英语教学为主，非英语优势考生请谨慎报考.除学费外，每年另收取课程培训费壹万元整）[M-6614491df7920234],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-8cfd4e0a16c6ce8b,STABLEGROUP-684d8162d53e5836
R1GROUP-75a00da8e7cfb47c,C1-偏好/城市且历史H1-H4,冲刺观察,命中偏好专业：师范相关1个；历史线索：H4-历史最高线高于等位分16-30分；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,H779,岭南师范学院,H77904,04,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,1,0,0,1,0,0,0,2,V1-偏好专业优先线索,R2-P1页列集中核,H4-历史最高线高于等位分16-30分,3,29,17,187,right,1.07 数学与应用数学（师范类：办学地点：寸金校区）[M-efd65e24b077b09b]；2.08 统计学（办学地点：寸金校区）[M-25a0d7e38e125291],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-5819e3002c3d3979,STABLEGROUP-b582da5440250790
R1GROUP-5143453539387319,C1-偏好/城市且历史H1-H4,冲刺观察,命中偏好专业：师范相关1个；历史线索：H4-历史最高线高于等位分16-30分；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,A197,西北民族大学,A19715,15,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,1,0,0,1,0,0,0,1,V1-偏好专业优先线索,R2-P1页列集中核,H4-历史最高线高于等位分16-30分,3,30,14,57,left,1.20 教育技术学（办学地点：榆中校区）[M-17b3bec3faaf716b],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-c83275589478fe59,STABLEGROUP-db8c9064e84e5c4d
R1GROUP-f361084f1018cb70,C1-偏好/城市且历史H1-H4,冲刺观察,命中偏好专业：师范相关1个；历史线索：H4-历史最高线高于等位分16-30分；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,H128,淮北师范大学,H12803,03,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,1,0,0,1,0,0,0,3,V1-偏好专业优先线索,R2-P1页列集中核,H4-历史最高线高于等位分16-30分,2,30,20,145,right,1.08 教育技术学（师范类；办学地点：滨湖校区）[M-650e99f51a9c1035]；2.09 物流管理（办学地点：滨湖校区）[M-defa435db98cc9a1]；3.10 金融科技（办学地点：滨湖校区）电子商务（办学地点：滨湖校区）[M-824bfa205e8eb908],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-002393c98e74f53b,STABLEGROUP-b7014ab884f5fe3e
R1GROUP-289d5c9c5b82c96a,C1-偏好/城市且历史H1-H4,冲刺观察,命中偏好专业：师范相关1个；历史线索：H4-历史最高线高于等位分16-30分；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,K651,青海师范大学,K65102,02,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,1,0,0,1,0,0,0,1,V1-偏好专业优先线索,R3-P2官网后人工确认,H4-历史最高线高于等位分16-30分,3,30,15,231,right,1.02 数学与应用数学（师范类）[M-1ff7bb2f37d70a56],先自动核高校官网/章程来源，再人工确认费用、校区、调剂范围。,官网只作辅证，不能替代湖北省招办计划。,G-4734ae6070618c7d,STABLEGROUP-265408d2ddcc4561
